cntyfips,idnum,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,county,stfips,st,cty,lon,lat,Uppm
29,5218,MN,MN,27,56621,2,1,0,4,Y,NA, 5,3, 37,1000,1000,122887,123087,3.4,8.9,893.23743,0,0,CLEARWATER          ,1,AL,CLEBURNE,-85.519,33.674,2.22778
29,5219,MN,MN,27,56621,2,3,1,7,N,NA, 4,3, 39,830,830,31588,31788,0.9,26.9,990.411554,0,0,CLEARWATER          ,1,AL,CLEBURNE,-85.519,33.674,2.22778
29,5220,MN,MN,27,56621,2,1,0,2,Y,NA, 5,3, 42,1622,2015,11988,12188,3.4,7.4,893.23743,0,0,CLEARWATER          ,1,AL,CLEBURNE,-85.519,33.674,2.22778
31,5221,MN,MN,27,55612,1,1,0,4,Y,NA, 3,1, 25,1430,1614,121287,121487,2.7,10,348.042925,0,0,COOK                ,1,AL,COFFEE,-85.988,31.402,1.76784
31,5222,MN,MN,27,55615,1,1,0,4,Y,NA, 1,1, 42,1600,1600,11688,11888,1.4,13.8,507.562599,1,0,COOK                ,1,AL,COFFEE,-85.988,31.402,1.76784
33,5223,MN,MN,27,56101,5,1,0,4,Y,NA, 3,4,  1,1700,1700,22388,22588,6.8,4.7,1214.922779,0,0,COTTONWOOD          ,1,AL,COLBERT,-87.805,34.7,1.90109
33,5224,MN,MN,27,56137,5,1,1,3,Y,NA, 5,4,  2,1630,1630,22988,30388,11.1,4.6,1105.956867,0,0,COTTONWOOD          ,1,AL,COLBERT,-87.805,34.7,1.90109
33,5225,MN,MN,27,56174,5,1,1,3,Y,NA, 5,4, 25,2300,1000,121487,121787,0,0,1105.956867,0,0,COTTONWOOD          ,1,AL,COLBERT,-87.805,34.7,1.90109
33,5226,MN,MN,27,56183,5,1,1,3,Y,NA, 4,4, 30,1000,1000,10188,10188,2.5,11.2,1177.377355,0,0,COTTONWOOD          ,1,AL,COLBERT,-87.805,34.7,1.90109
35,5227,MN,MN,27,56364,2,1,0,4,Y,NA, 4,3, 33,1000,1000,122687,122887,1.8,11.9,990.411554,0,0,CROW WING           ,1,AL,CONECUH,-86.994,31.429,1.63786
35,5228,MN,MN,27,56401,2,1,0,4,Y,NA, 1,3, 37,1130,1130,11188,11388,1.6,11.5,1024.442902,0,0,CROW WING           ,1,AL,CONECUH,-86.994,31.429,1.63786
35,5229,MN,MN,27,56401,2,1,1,2, ,NA, 4,3, 44,900,900,12388,12588,1,18.7,990.411554,1,0,CROW WING           ,1,AL,CONECUH,-86.994,31.429,1.63786
35,5230,MN,MN,27,56401,2,1,0,1,Y,NA, 5,3, 49,1844,1915,20288,20288,0.9,25.3,893.23743,0,0,CROW WING           ,1,AL,CONECUH,-86.994,31.429,1.63786
35,5231,MN,MN,27,56431,2,1,0,4,Y,NA, 1,2, 40,800,800,11988,12188,2.9,9.2,485.435931,0,0,CROW WING           ,1,AL,CONECUH,-86.994,31.429,1.63786
35,5232,MN,MN,27,56441,2,1,0,4,Y,NA, 5,3, 21,1245,1245,10188,11188,4.4,5.3,893.23743,0,0,CROW WING           ,1,AL,CONECUH,-86.994,31.429,1.63786
35,5233,MN,MN,27,56441,2,1,0,4,Y,NA, 3,3, 36,1530,1830,10188,10188,1.5,16,1071.318034,0,0,CROW WING           ,1,AL,CONECUH,-86.994,31.429,1.63786
35,5234,MN,MN,27,56442,2,1,0,4,Y,NA, 2,3, 45,2045,2050,12688,12888,4.1,7.3,921.864905,0,0,CROW WING           ,1,AL,CONECUH,-86.994,31.429,1.63786
35,5235,MN,MN,27,56450,2,1,1,0,N,NA, 2,3, 46,940,937,12788,12988,2.5,8.7,921.864905,1,0,CROW WING           ,1,AL,CONECUH,-86.994,31.429,1.63786
35,5236,MN,MN,27,56468,2,1,1,3,Y,NA, 1,3, 26,1305,1305,11188,11388,6.7,9,1024.442902,0,0,CROW WING           ,1,AL,CONECUH,-86.994,31.429,1.63786
35,5237,MN,MN,27,56472,2,1,0,4,Y,NA, 1,3, 25,830,830,121387,121587,4.3,5.5,1024.442902,0,0,CROW WING           ,1,AL,CONECUH,-86.994,31.429,1.63786
35,5238,MN,MN,27,56472,2,1,0,4,Y,NA, 3,3, 30,1300,1300,122487,122687,5.5,6.6,1071.318034,0,0,CROW WING           ,1,AL,CONECUH,-86.994,31.429,1.63786
37,5239,MN,MN,27,55024,3,1,0,2,Y,NA, 5,2, 21,1600,1600,120287,121087,3.6,7.9,471.366223,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5240,MN,MN,27,55024,3,1,0,7,Y,NA, 1,2, 34,1400,1400,122687,122887,2.8,7.8,485.435931,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5241,MN,MN,27,55024,3,1,0,4,Y,NA, 5,2,  2,900,1630,22488,22688,14.6,2.7,471.366223,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5242,MN,MN,27,55024,3,1,0,4,Y,NA, 3,2,  4,830,832,40488,40488,6.7,4.4,433.316718,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5243,MN,MN,27,55033,3,1,0,4,Y,NA, 1,2, 21,900,900,121087,121287,8,4.4,485.435931,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5244,MN,MN,27,55033,3,1,0,0,Y,NA, 3,2, 24,1325,1325,121287,121487,2.6,9.4,433.316718,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5245,MN,MN,27,55033,3,1,1,3,Y,NA, 2,2, 27,1100,1100,121587,121787,2.8,10.8,461.62367,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5246,MN,MN,27,55033,3,1,0,2,Y,NA, 2,2, 29,2300,2300,121687,121887,4.4,8.6,461.62367,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5247,MN,MN,27,55033,3,1,1,2, ,NA, 1,2, 30,805,1200,10188,10188,1.7,15.3,485.435931,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5248,MN,MN,27,55033,3,1,0,5,Y,NA, 4,2, 34,1600,1615,11688,11888,2,12.9,461.274696,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5249,MN,MN,27,55033,3,1,0,4,Y,NA, 2,2, 42,1700,1700,11788,11988,2,11.2,461.62367,1,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5250,MN,MN,27,55033,3,1,0,4,Y,NA, 3,2, 47,2100,2105,22188,22388,1.5,13.1,433.316718,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5251,MN,MN,27,55033,3,1,0,4,Y,NA, 5,2, 47,1330,1330,20288,20288,9.6,4.2,471.366223,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5252,MN,MN,27,55033,3,2,0,4,Y,NA, 1,2, 48,900,900,20288,21088,8.1,3.4,485.435931,1,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5253,MN,MN,27,55033,3,1,0,7,Y,NA, 3,2,  1,1730,1730,22388,22588,3.5,9.4,433.316718,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5254,MN,MN,27,55044,3,5,1,3,N,NA, 3,2, 41,1530,1530,11688,11888,0.8,19.9,433.316718,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5255,MN,MN,27,55044,3,1,0,2,Y,NA, 2,5, 45,1230,1630,12788,13088,5.1,5.3,2246.96884,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5256,MN,MN,27,55044,3,1,0,4,Y,NA, 1,2, 42,1730,1725,20288,20288,3.2,8,485.435931,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5257,MN,MN,27,55044,3,0,0,0, ,NA, 3,2, 46,600,600,21888,21988,10.8,6.3,433.316718,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5258,MN,MN,27,55057,3,1,0,4,Y,NA, 3,3, 36,1930,1930,122787,122987,8.2,5.7,1071.318034,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5259,MN,MN,27,55057,3,1,0,4,Y,NA, 5,3,  1,950,950,31088,31288,6.3,5,893.23743,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5260,MN,MN,27,55068,3,1,0,2,Y,NA, 1,2, 31,1130,1315,122687,122887,4.8,5.1,485.435931,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5261,MN,MN,27,55068,3,1,0,4,Y,NA, 3,2, 32,2225,2225,10188,10188,6,4.7,433.316718,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5262,MN,MN,27,55068,3,1,0,1,Y,NA, 2,2, 43,1230,1230,11788,11988,1.1,16.3,461.62367,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5263,MN,MN,27,55068,3,1,0,2,Y,NA, 5,2, 49,1400,830,20288,20288,8.7,3,471.366223,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5264,MN,MN,27,55068,3,1,0,1,Y,NA, 1,2,  3,900,900,22488,22688,8.8,4.1,485.435931,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5265,MN,MN,27,55075,3,1,0,2,Y,NA, 1,2, 22,1830,1850,121487,121687,6.8,5.8,485.435931,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5266,MN,MN,27,55075,3,0,0,0, ,NA, 4,2, 23,1715,2115,12388,12588,2.3,9.3,461.274696,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5267,MN,MN,27,55075,3,1,0,2,Y,NA, 2,2, 23,1100,1100,121487,121687,1.6,18.1,461.62367,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5268,MN,MN,27,55075,3,1,0,2,Y,NA, 1,2, 25,1400,1415,121287,121487,2.8,9.3,485.435931,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5269,MN,MN,27,55075,3,1,0,4,Y,NA, 2,2, 27,1415,1415,121287,121487,6.5,4.9,461.62367,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5270,MN,MN,27,55075,3,1,0,4,Y,NA, 3,2, 28,1620,1620,121287,121487,1.7,11.4,433.316718,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5271,MN,MN,27,55075,3,0,0,0, ,NA, 2,2, 29,1430,1430,121687,121887,4.6,6.8,461.62367,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5272,MN,MN,27,55075,3,1,0,4,Y,NA, 3,2, 29,1100,900,121687,121987,3.3,7,433.316718,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5273,MN,MN,27,55075,3,1,0,2,Y,NA, 3,2, 29,930,1030,122187,122387,4.4,9.3,433.316718,1,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5274,MN,MN,27,55075,3,1,0,7,Y,NA, 5,2, 31,645,645,12888,13088,21.2,2.9,471.366223,2,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5275,MN,MN,27,55075,3,1,0,2,Y,NA, 2,2, 34,1600,2300,122287,122487,9.1,4.3,461.62367,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5276,MN,MN,27,55075,3,1,0,4,Y,NA, 4,2, 38,1600,1600,123087,10188,0.9,20.6,461.274696,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5277,MN,MN,27,55075,3,1,0,2,Y,NA, 4,2, 35,1300,1300,10188,11188,4.9,6.5,461.274696,1,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5278,MN,MN,27,55075,3,1,0,2,Y,NA, 1,2, 44,1030,1033,12188,12388,5,8.3,485.435931,1,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5279,MN,MN,27,55075,3,1,0,2,Y,NA, 4,2, 44,2100,2100,32888,33088,1.1,21.4,461.274696,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5280,MN,MN,27,55075,3,1,0,2,Y,NA, 3,2, 39,1330,730,12788,13188,7.6,3.7,433.316718,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5281,MN,MN,27,55075,3,2,0,1,Y,NA, 4,2, 46,1855,1851,20288,20288,5.4,7.8,461.274696,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5282,MN,MN,27,55075,3,1,0,4, ,NA, 4,2, 49,1000,1000,20288,20288,3.6,6.7,461.274696,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5283,MN,MN,27,55075,3,1,0,4,Y,NA, 1,2, 50,1830,1830,20288,20288,4.9,6.3,485.435931,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5284,MN,MN,27,55118,3,1,0,7,Y,NA, 5,5,  4,815,815,40488,40488,4.7,7.2,2179.503255,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5285,MN,MN,27,55122,3,1,0,1,Y,NA, 4,5, 22,1715,1715,121187,121387,1.4,16.7,2314.365189,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5286,MN,MN,27,55122,3,1,0,4,Y,NA, 5,5, 35,1800,2000,122787,122987,3.4,11,2179.503255,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5287,MN,MN,27,55122,3,1,0,7,Y,NA, 3,5, 44,2145,2215,12188,12388,4.2,14.4,2119.396234,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5288,MN,MN,27,55122,3,1,0,1,Y,NA, 5,5, 50,2300,1100,20288,20288,2.5,7.9,2179.503255,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5289,MN,MN,27,55123,3,1,0,4,Y,NA, 3,5, 38,1530,1530,11688,11888,1.4,15.1,2119.396234,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5290,MN,MN,27,55123,3,1,0,4,Y,NA, 1,5, 44,1000,1000,22788,22988,1.4,14.9,2116.561544,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5291,MN,MN,27,55123,3,1,0,4,Y,NA, 4,5, 45,1830,2100,13088,20288,1.9,11.2,2314.365189,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5292,MN,MN,27,55124,3,1,0,2,N,NA, 4,5, 31,2100,2200,21088,21288,4.8,7,2314.365189,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5293,MN,MN,27,55124,3,1,1,1,Y,NA, 3,5, 28,830,830,122787,122987,1.4,13.8,2119.396234,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5294,MN,MN,27,55124,3,1,0,2,Y,NA, 1,5,  2,1830,1800,22588,22788,3.8,7.2,2116.561544,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5295,MN,MN,27,55337,3,1,0,1,Y,NA, 4,4, 23,730,730,121587,121787,8.8,4.2,1177.377355,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5296,MN,MN,27,55337,3,1,0,4,Y,NA, 2,4, 26,1130,1130,121387,121587,4.3,5.6,1146.49919,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5297,MN,MN,27,55337,3,1,0,2,Y,NA, 5,4, 26,855,855,10188,10188,4.4,7.2,1105.956867,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5298,MN,MN,27,55337,3,1,0,0,Y,NA, 1,4, 36,2030,2215,122987,123187,4.5,8.5,1088.985661,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5299,MN,MN,27,55337,3,1,0,3,Y,NA, 5,4, 41,1030,1030,11788,11988,2.2,10.6,1105.956867,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5300,MN,MN,27,55337,3,2,0,2,Y,NA, 3,4, 42,1000,1010,11888,12088,0.5,30.9,1214.922779,1,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
37,5301,MN,MN,27,55337,3,1,0,2,Y,NA, 1,4, 50,2330,1430,20288,20288,5.8,4.2,1088.985661,0,0,DAKOTA              ,1,AL,COOSA,-86.247,32.936,2.1924
39,5302,MN,MN,27,55940,4,1,0,4,Y,NA, 1,3, 36,1250,1250,122887,123087,5.4,7,1024.442902,0,0,DODGE               ,1,AL,COVINGTON,-86.451,31.248,1.55775
39,5303,MN,MN,27,55944,4,1,0,4,Y,NA, 4,3, 35,930,1015,122787,122987,7.2,4.1,990.411554,0,0,DODGE               ,1,AL,COVINGTON,-86.451,31.248,1.55775
39,5304,MN,MN,27,55944,4,1,0,4,Y,NA, 5,3, 47,900,900,20288,20288,5.7,4.6,893.23743,0,0,DODGE               ,1,AL,COVINGTON,-86.451,31.248,1.55775
41,5305,MN,MN,27,56308,5,1,0,2,Y,NA, 3,4, 21,730,730,120287,121187,7.4,4.4,1214.922779,0,0,DOUGLAS             ,1,AL,CRENSHAW,-86.314,31.731,1.94381
41,5306,MN,MN,27,56308,5,1,0,2,Y,NA, 1,4, 22,1600,1600,122187,122387,4.8,7.6,1088.985661,0,0,DOUGLAS             ,1,AL,CRENSHAW,-86.314,31.731,1.94381
41,5307,MN,MN,27,56308,5,1,0,4,Y,NA, 3,4, 29,1030,1330,121687,121887,6.8,4.4,1214.922779,0,0,DOUGLAS             ,1,AL,CRENSHAW,-86.314,31.731,1.94381
41,5308,MN,MN,27,56308,5,1,0,4,Y,NA, 1,4, 42,930,930,11788,11988,6.4,4.3,1088.985661,0,0,DOUGLAS             ,1,AL,CRENSHAW,-86.314,31.731,1.94381
41,5309,MN,MN,27,56308,5,1,1,3,N,NA, 2,4,  4,2000,2200,22888,30388,3.7,10.2,1146.49919,0,0,DOUGLAS             ,1,AL,CRENSHAW,-86.314,31.731,1.94381
41,5310,MN,MN,27,56319,5,1,0,4,Y,NA, 2,4, 32,1030,1030,10188,10188,5.5,6,1146.49919,0,0,DOUGLAS             ,1,AL,CRENSHAW,-86.314,31.731,1.94381
41,5311,MN,MN,27,56326,5,1,0,4,Y,NA, 2,4, 23,700,700,121287,121487,7.8,3.8,1146.49919,0,0,DOUGLAS             ,1,AL,CRENSHAW,-86.314,31.731,1.94381
41,5312,MN,MN,27,56332,5,1,0,4,Y,NA, 1,4, 43,2200,1000,20288,21288,4.4,7.5,1088.985661,0,0,DOUGLAS             ,1,AL,CRENSHAW,-86.314,31.731,1.94381
41,5313,MN,MN,27,56360,5,1,0,4,Y,NA, 3,4, 48,800,800,20288,20288,2.7,9.4,1214.922779,0,0,DOUGLAS             ,1,AL,CRENSHAW,-86.314,31.731,1.94381
43,5314,MN,MN,27,56013,4,1,0,4,Y,NA, 1,3, 30,1500,1500,122087,122387,3.4,9,1024.442902,0,0,FARIBAULT           ,1,AL,CULLMAN,-86.868,34.132,2.02159
43,5315,MN,MN,27,56013,4,1,0,4,Y,NA, 5,3, 41,2032,2333,12188,12388,4.2,7.8,893.23743,0,0,FARIBAULT           ,1,AL,CULLMAN,-86.868,34.132,2.02159
43,5316,MN,MN,27,56023,4,1,0,2,Y,NA, 2,3, 40,900,900,11988,12188,2.3,11,921.864905,0,0,FARIBAULT           ,1,AL,CULLMAN,-86.868,34.132,2.02159
43,5317,MN,MN,27,56097,4,1,1,7,Y,NA, 1,3, 28,2115,2116,121687,121987,1.3,10.4,1024.442902,0,0,FARIBAULT           ,1,AL,CULLMAN,-86.868,34.132,2.02159
43,5318,MN,MN,27,56097,4,1,0,0,Y,NA, 3,3, 24,1830,1832,122687,122887,5.2,5.5,1071.318034,0,0,FARIBAULT           ,1,AL,CULLMAN,-86.868,34.132,2.02159
43,5319,MN,MN,27,56097,4,1,0,7,Y,NA, 2,3, 48,930,930,21988,22288,0.1,0,921.864905,0,0,FARIBAULT           ,1,AL,CULLMAN,-86.868,34.132,2.02159
45,5320,MN,MN,27,55962,4,1,1,3,Y,NA, 4,3, 36,1950,2155,122687,122887,2.5,7.9,990.411554,0,0,FILLMORE            ,1,AL,DALE,-85.611,31.432,1.55431
45,5321,MN,MN,27,55971,4,1,0,4,Y,NA, 1,3, 24,2100,2200,121287,121587,3.2,8.8,1024.442902,0,0,FILLMORE            ,1,AL,DALE,-85.611,31.432,1.55431
47,5322,MN,MN,27,56007,4,1,0,4,Y,NA, 4,3, 37,2200,2200,11088,11288,3.2,7.3,990.411554,0,0,FREEBORN            ,1,AL,DALLAS,-87.107,32.325,2.33182
47,5323,MN,MN,27,56007,4,1,0,7,Y,NA, 1,3, 50,1100,0,21088,21288,9.6,10.8,1024.442902,0,0,FREEBORN            ,1,AL,DALLAS,-87.107,32.325,2.33182
47,5324,MN,MN,27,56007,4,1,0,4,Y,NA, 5,3, 50,500,500,20288,20288,4.2,6,893.23743,0,0,FREEBORN            ,1,AL,DALLAS,-87.107,32.325,2.33182
47,5325,MN,MN,27,56007,4,1,0,2,Y,NA, 2,3,  4,1135,1345,22688,22888,9,3.8,921.864905,0,0,FREEBORN            ,1,AL,DALLAS,-87.107,32.325,2.33182
47,5326,MN,MN,27,56009,4,1,0,4,Y,NA, 1,3, 36,2100,2200,122887,123087,6.3,6.3,1024.442902,0,0,FREEBORN            ,1,AL,DALLAS,-87.107,32.325,2.33182
47,5327,MN,MN,27,56026,4,1,0,4,Y,NA, 1,3, 23,1300,1300,121487,121687,32.6,2.3,1024.442902,2,0,FREEBORN            ,1,AL,DALLAS,-87.107,32.325,2.33182
47,5328,MN,MN,27,56036,4,1,0,4,Y,NA, 2,3, 44,900,1000,12388,12588,13.2,4.7,921.864905,0,0,FREEBORN            ,1,AL,DALLAS,-87.107,32.325,2.33182
47,5329,MN,MN,27,56045,4,1,1,1,N,NA, 2,3, 36,1300,1300,122787,122987,2.2,18.9,921.864905,0,0,FREEBORN            ,1,AL,DALLAS,-87.107,32.325,2.33182
47,5330,MN,MN,27,57006,4,2,1,3,Y,NA, 3,3, 39,1230,1230,11688,11888,5.6,9,1071.318034,0,1,FREEBORN            ,1,AL,DALLAS,-87.107,32.325,2.33182
49,5331,MN,MN,27,55009,4,1,0,2,Y,NA, 3,3, 31,900,1020,21188,21388,14.3,2.8,1071.318034,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5332,MN,MN,27,55009,4,1,1,3,N,NA, 2,3, 36,1715,1732,122887,123087,6.9,5.6,921.864905,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5333,MN,MN,27,55009,4,1,0,4,Y,NA, 2,3,  1,715,715,22488,22688,7.6,4.3,921.864905,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5334,MN,MN,27,55041,4,1,1,3,Y,NA, 4,3, 47,919,1000,20288,20288,9.8,3.7,990.411554,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5335,MN,MN,27,55066,4,1,0,4,Y,NA, 1,3, 37,1100,1400,10188,11188,2.6,7.9,1024.442902,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5336,MN,MN,27,55066,4,1,0,4,Y,NA, 4,3, 38,1400,1400,12788,12988,43.5,1.6,990.411554,2,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5337,MN,MN,27,55066,4,1,0,2,Y,NA, 3,3, 48,1800,1800,20288,20288,4.9,9.3,1071.318034,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5338,MN,MN,27,55066,4,1,0,4,Y,NA, 5,3,  1,1830,830,30388,30388,4.9,7.4,893.23743,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5339,MN,MN,27,55946,4,1,0,4,Y,NA, 5,3, 43,2130,2330,12388,12588,3.5,7,893.23743,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5340,MN,MN,27,55963,4,1,0,2,Y,NA, 5,3,  2,2100,700,22388,22688,4.8,5.7,893.23743,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5341,MN,MN,27,55983,4,1,0,4,Y,NA, 2,3, 28,1235,1235,121687,121887,5.6,5.2,921.864905,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5342,MN,MN,27,55983,4,1,0,4,Y,NA, 1,3, 38,2210,2210,11788,11988,3.5,7.2,1024.442902,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5343,MN,MN,27,55983,4,1,0,4,Y,NA, 4,3, 45,2130,2130,20288,20288,3.9,8.6,990.411554,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
49,5344,MN,MN,27,55992,4,1,0,2,Y,NA, 5,3, 21,2025,2025,120287,121087,6.7,5.1,893.23743,0,0,GOODHUE             ,1,AL,DEKALB,-85.804,34.46,1.72305
53,5345,MN,MN,27,55316,3,0,0,0, ,NA, 2,5, 28,2250,2350,121687,121887,7.9,4.4,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5346,MN,MN,27,55316,3,1,0,2,Y,NA, 3,5, 37,2105,2305,11088,11288,3.3,6.2,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5347,MN,MN,27,55316,3,1,1,3,N,NA, 1,5, 38,1921,2022,30388,31088,2.1,12.3,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5348,MN,MN,27,55331,3,1,0,5,Y,NA, 1,5, 24,800,800,122987,123187,1.6,14.4,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5349,MN,MN,27,55331,3,2,0,4,Y,NA, 5,5, 28,700,700,10188,10188,4,6,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5350,MN,MN,27,55331,3,1,0,5,Y,NA, 1,5, 36,1630,1400,122687,122987,1.8,18.1,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5351,MN,MN,27,55331,3,1,0,4,Y,NA, 2,5, 50,2010,2010,20288,20288,2.5,15,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5352,MN,MN,27,55343,3,1,0,4,Y,NA, 1,5, 44,2100,2100,12088,12288,11.2,3.2,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5353,MN,MN,27,55344,3,1,0,2,Y,NA, 2,5, 30,1800,1930,122087,122287,2.6,14.4,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5354,MN,MN,27,55344,3,2,0,2,Y,NA, 3,5, 32,1800,2000,10188,11188,3.9,6.4,2119.396234,1,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5355,MN,MN,27,55344,3,1,0,1,Y,NA, 1,5, 21,600,600,10188,10188,7.4,3.9,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
